Claim_ID,Customer_ID,Policy_Number,Age,Gender,Region,Policy_Type,Premium_Amount,Coverage_Amount,Claim_Amount,Claim_Type,Credit_Score,Fraud_Risk_Score,Fraud_Flag,Claim_Status,Settlement_Amount
CLM019013,CUST000435,POL0611670,27,Female,East,Auto,1427.79,91677.54,9752.33,Medical,486,6.65,No,Approved,5537.12
CLM019014,CUST010417,POL0088264,28,Male,South,Auto,3086.31,50308.1,26934.97,Property,768,78.3,Yes,Under Review,14698.77
CLM019015,CUST016690,POL0368484,29,Female,West,Health,4775.01,37641.27,39555.59,Accident,610,2.52,No,Approved,33242.93
CLM019016,CUST019039,POL0805092,19,Female,West,Health,2711.19,43328.5,32106.81,Accident,355,22.0,No,Approved,23694.72
CLM019017,CUST003385,POL0310657,75,Male,East,Auto,524.27,38233.16,38712.67,Theft,771,5.32,No,Approved,30400.35
CLM019018,CUST000406,POL0638283,55,Female,South,Auto,1593.7,76946.12,46772.95,Property,709,4.02,No,Approved,29278.96
CLM019019,CUST011143,POL0187232,76,Male,West,Home,980.15,88907.56,27481.07,Accident,418,40.37,No,Approved,24421.96
CLM019020,CUST009429,POL0312134,49,Female,East,Life,2731.21,78489.4,2472.02,Medical,708,28.63,No,Rejected,1970.38
CLM019021,CUST004176,POL0526376,31,Male,North,Auto,1928.69,99630.62,12789.78,Property,580,49.81,No,Approved,10654.23
CLM019022,CUST006478,POL0172889,44,Male,East,Auto,960.81,47211.72,42290.5,Accident,655,50.49,No,Approved,29334.56
CLM019023,CUST018693,POL0540350,76,Male,East,Life,495.26,51936.5,18872.79,Theft,511,63.06,No,Approved,15716.01
CLM019024,CUST000772,POL0106288,77,Female,East,Auto,2686.75,51554.8,36552.76,Theft,661,81.01,Yes,Under Review,19587.71
CLM019025,CUST000215,POL0304952,62,Female,South,Home,3611.21,56954.72,15638.34,Theft,661,28.5,No,Approved,8396.47
CLM019026,CUST017894,POL0474475,42,Male,South,Life,3338.41,25616.1,4675.42,Medical,562,33.82,No,Approved,3593.15
CLM019027,CUST007344,POL0125553,42,Female,South,Health,3757.67,89863.76,32333.63,Property,553,54.05,No,Approved,28082.13
CLM019028,CUST000484,POL0681471,73,Female,East,Health,1221.07,16723.9,33512.4,Medical,738,81.32,Yes,Under Review,27880.69
CLM019029,CUST018773,POL0352204,24,Male,South,Health,3408.46,95746.26,45285.17,Theft,796,6.47,No,Approved,37592.17
CLM019030,CUST009177,POL0101919,31,Female,South,Health,3207.99,41815.28,37562.19,Accident,754,14.66,No,Approved,33932.68
CLM019031,CUST001849,POL0652775,20,Male,North,Home,3818.76,75790.86,42014.48,Theft,645,0.95,No,Rejected,34899.28
CLM019032,CUST018980,POL0025254,72,Female,West,Life,4247.1,86620.49,24181.19,Medical,642,14.67,No,Approved,20038.39
CLM019033,CUST007136,POL0096033,21,Male,South,Life,4160.73,40524.64,2251.13,Property,680,26.02,No,Approved,2189.72
CLM019034,CUST002292,POL0509124,56,Female,South,Life,2468.26,79965.89,2010.59,Medical,358,56.91,No,Approved,1189.88
CLM019035,CUST000191,POL0696299,75,Female,South,Auto,731.54,97071.61,30455.2,Theft,320,45.85,No,Approved,27295.25
CLM019036,CUST010489,POL0308366,37,Male,West,Home,1160.64,47044.41,32511.15,Accident,464,19.51,No,Approved,25785.29
CLM019037,CUST000616,POL0284660,70,Female,North,Home,676.2,22106.88,35868.96,Accident,555,68.91,No,Rejected,27524.99
CLM019038,CUST011606,POL0664371,38,Male,East,Home,2506.71,63466.59,11844.69,Property,628,92.29,Yes,Under Review,10739.4
CLM019039,CUST013426,POL0234424,53,Male,West,Auto,4384.24,61404.69,43908.99,Accident,658,71.56,No,Approved,27451.48
CLM019040,CUST006797,POL0203779,28,Female,North,Home,4048.09,29092.91,49148.69,Accident,500,64.45,No,Approved,39013.87
CLM019041,CUST014254,POL0131081,74,Female,West,Health,2616.22,10892.57,8023.59,Accident,516,99.81,Yes,Under Review,5577.72
CLM019042,CUST019140,POL0119855,51,Male,North,Life,2910.91,76121.95,36045.01,Medical,541,71.6,No,Approved,19002.71
CLM019043,CUST005484,POL0237888,28,Male,North,Life,1165.41,68860.36,33067.66,Accident,485,53.85,No,Approved,24644.1
CLM019044,CUST007309,POL0136610,33,Female,South,Home,3555.62,33033.35,1264.75,Property,377,80.5,Yes,Under Review,708.14
CLM019045,CUST007537,POL0871607,24,Female,North,Auto,1702.61,90181.07,40098.64,Property,520,38.38,No,Approved,40050.14
CLM019046,CUST017246,POL0425813,57,Male,West,Health,4538.0,51006.52,29360.59,Medical,564,16.1,No,Approved,21722.61
CLM019047,CUST008163,POL0140860,39,Male,South,Life,2106.97,22177.66,23867.58,Medical,507,68.87,No,Approved,22251.19
CLM019048,CUST003390,POL0819182,75,Female,South,Health,3042.13,49787.76,25650.97,Medical,468,15.8,No,Approved,22215.01
CLM019049,CUST015630,POL0737335,27,Male,East,Auto,964.94,47236.62,2458.31,Accident,798,78.94,Yes,Under Review,1267.03
CLM019050,CUST017528,POL0620095,50,Female,West,Health,3342.73,84099.83,35834.45,Property,747,1.89,No,Approved,27921.22
CLM019051,CUST004049,POL0146472,27,Female,East,Auto,4396.67,43826.32,39791.78,Property,520,13.66,No,Approved,22719.25
CLM019052,CUST005260,POL0416112,38,Male,North,Auto,346.51,8164.06,28100.65,Theft,582,89.49,Yes,Under Review,20691.86
CLM019053,CUST015480,POL0077343,64,Male,South,Life,3760.65,9630.76,36552.52,Property,338,76.3,Yes,Under Review,32262.83
CLM019054,CUST012230,POL0536671,47,Female,South,Home,1596.52,82911.36,27429.86,Property,499,38.32,No,Approved,15315.35
CLM019055,CUST006123,POL0337357,67,Female,East,Life,1962.47,69485.91,30587.07,Property,594,66.13,No,Approved,22824.25
CLM019056,CUST007700,POL0036701,21,Female,West,Life,1886.33,15580.18,42915.71,Theft,703,12.91,No,Approved,42372.37
CLM019057,CUST016104,POL0048388,72,Male,South,Auto,771.4,71978.51,41040.77,Theft,618,17.7,No,Approved,38414.87
CLM019058,CUST011179,POL0060982,39,Female,North,Health,2597.45,86999.76,28386.38,Theft,546,40.67,No,Approved,20254.92
CLM019059,CUST003602,POL0401806,22,Female,North,Life,4083.32,7143.38,32357.9,Property,528,72.3,No,Approved,24523.76
CLM019060,CUST012843,POL0546534,65,Female,West,Health,3273.65,52012.52,40368.33,Property,751,88.46,Yes,Under Review,39011.54
CLM019061,CUST015195,POL0806093,68,Male,East,Home,3350.89,11381.32,9449.06,Medical,510,21.63,No,Rejected,8196.06
CLM019062,CUST009011,POL0360876,78,Male,North,Health,846.88,17323.15,27233.52,Medical,812,91.75,Yes,Under Review,20789.28
CLM019063,CUST008155,POL0554846,36,Female,East,Life,3115.0,20252.47,2982.99,Property,785,59.12,No,Approved,2002.83
CLM019064,CUST019285,POL0686300,25,Male,West,Auto,1999.56,51943.86,37807.38,Theft,530,49.36,No,Approved,31857.45
CLM019065,CUST011393,POL0225899,62,Female,South,Health,4606.73,11187.16,14455.4,Theft,356,51.94,No,Rejected,13156.48
CLM019066,CUST008838,POL0876326,50,Male,South,Auto,3357.66,94409.64,3502.45,Property,459,38.32,No,Rejected,2098.38
CLM019067,CUST000821,POL0114102,75,Female,West,Auto,2484.99,33704.1,41221.45,Accident,351,7.63,No,Approved,36108.52
CLM019068,CUST012863,POL0463025,35,Male,West,Home,4950.23,49257.96,17668.23,Medical,794,16.6,No,Approved,14332.35
CLM019069,CUST004711,POL0388813,66,Male,East,Health,1886.37,13461.48,36907.0,Medical,496,25.3,No,Rejected,25831.54
CLM019070,CUST000691,POL0058998,31,Female,North,Health,4127.15,78263.13,19931.23,Accident,758,44.47,No,Approved,10154.56
CLM019071,CUST003265,POL0136528,70,Male,South,Home,568.78,80118.45,25687.91,Medical,357,13.07,No,Approved,22293.76
CLM019072,CUST001627,POL0824726,36,Female,East,Home,621.06,6406.91,3570.69,Theft,334,87.26,Yes,Under Review,3293.92
CLM019073,CUST013696,POL0400928,34,Male,East,Life,2513.51,54806.85,26737.79,Theft,457,75.83,Yes,Under Review,16344.24
CLM019074,CUST014346,POL0839417,71,Male,North,Home,4536.13,98688.99,2335.59,Property,701,13.1,No,Approved,1480.45
CLM019075,CUST004462,POL0864151,38,Male,North,Home,1420.71,13738.91,11134.55,Accident,519,43.6,No,Approved,5611.22
CLM019076,CUST010875,POL0326137,55,Female,West,Health,2842.39,50045.75,44845.59,Theft,679,2.3,No,Approved,43369.64
CLM019077,CUST019986,POL0574618,67,Male,West,Health,1056.61,14608.7,26936.47,Theft,669,97.14,Yes,Under Review,14417.61
CLM019078,CUST017150,POL0304041,67,Male,East,Auto,4982.18,16200.88,3044.06,Medical,454,42.86,No,Approved,2631.62
CLM019079,CUST013978,POL0734089,75,Female,East,Auto,4246.43,12815.81,4962.88,Property,481,79.44,Yes,Under Review,4058.43
CLM019080,CUST007204,POL0742778,34,Female,South,Life,1955.35,32393.18,45298.18,Accident,577,41.28,No,Approved,42073.55
CLM019081,CUST019122,POL0013555,40,Female,South,Health,4266.45,88439.88,26847.47,Accident,679,93.06,Yes,Under Review,26601.95
CLM019082,CUST008254,POL0364240,24,Female,North,Auto,4507.33,57239.94,48442.56,Medical,594,60.42,No,Approved,27091.81
CLM019083,CUST010469,POL0064369,73,Female,West,Health,745.21,70556.7,8094.77,Accident,555,18.56,No,Approved,4534.94
CLM019084,CUST013389,POL0023387,40,Male,West,Health,4956.34,40940.63,45460.21,Theft,605,24.35,No,Rejected,30655.78
CLM019085,CUST003416,POL0470817,71,Female,West,Home,2769.92,47203.35,8754.39,Theft,770,26.15,No,Approved,7698.19
CLM019086,CUST000703,POL0667678,33,Male,South,Auto,2491.16,41156.67,24565.97,Medical,567,26.66,No,Rejected,19783.35
CLM019087,CUST012181,POL0559860,45,Female,North,Home,4728.16,20574.59,37710.03,Accident,372,81.15,Yes,Under Review,23852.0
CLM019088,CUST017254,POL0383743,56,Male,West,Life,4461.3,95108.97,46103.39,Medical,435,92.38,Yes,Under Review,40709.36
CLM019089,CUST002877,POL0819543,65,Female,South,Home,3624.06,82185.28,21994.16,Theft,409,95.85,Yes,Under Review,16670.25
CLM019090,CUST006319,POL0790560,44,Male,East,Home,2856.46,93999.09,37139.61,Theft,301,98.61,Yes,Under Review,25882.17
CLM019091,CUST007231,POL0279187,56,Male,North,Life,1257.84,58068.4,37589.83,Property,423,69.95,No,Approved,20632.93
CLM019092,CUST016375,POL0610727,61,Female,East,Life,1652.8,64558.08,17622.97,Medical,536,17.91,No,Approved,15654.42
CLM019093,CUST017032,POL0542268,34,Female,South,Home,451.6,32645.12,5870.23,Theft,643,36.51,No,Approved,4107.14
CLM019094,CUST010746,POL0687385,32,Female,North,Auto,3946.62,90030.46,42142.83,Medical,303,43.1,No,Approved,30530.95
CLM019095,CUST010649,POL0490906,38,Male,West,Health,2939.68,28936.82,7342.01,Theft,816,59.79,No,Approved,4450.84
CLM019096,CUST014238,POL0834694,23,Male,North,Home,2489.18,17494.3,47909.0,Theft,445,35.66,No,Approved,40896.28
CLM019097,CUST016767,POL0390797,53,Female,East,Health,1597.35,12255.6,31505.1,Property,807,64.44,No,Approved,30476.13
CLM019098,CUST004679,POL0570333,67,Female,West,Home,2624.99,36311.79,25930.55,Theft,680,19.42,No,Approved,18835.34
CLM019099,CUST005025,POL0520088,59,Male,South,Auto,1735.79,27725.22,24430.07,Accident,771,31.63,No,Approved,19717.74
CLM019100,CUST011864,POL0554634,26,Female,South,Home,4892.85,23807.44,39033.42,Medical,584,94.57,Yes,Under Review,27481.89
CLM019101,CUST018520,POL0207911,57,Female,South,Auto,3700.56,86968.42,38328.8,Theft,303,29.13,No,Rejected,24795.71
CLM019102,CUST012912,POL0746225,74,Male,South,Health,1154.86,54715.64,9570.0,Property,348,68.99,No,Approved,7719.13
CLM019103,CUST001281,POL0664440,24,Female,East,Health,1805.72,81259.54,16239.79,Theft,567,22.41,No,Approved,13667.28
CLM019104,CUST010916,POL0310549,56,Female,North,Life,1761.74,86728.31,29910.52,Accident,320,32.45,No,Approved,22776.79
CLM019105,CUST002682,POL0413354,79,Male,North,Life,1795.44,62692.33,36059.91,Accident,679,20.19,No,Approved,33728.88
CLM019106,CUST005747,POL0072864,24,Male,South,Auto,1537.97,9189.67,14755.33,Medical,642,76.28,Yes,Under Review,8428.52
CLM019107,CUST011742,POL0553715,45,Female,North,Home,2130.66,23139.6,8493.3,Theft,590,25.79,No,Approved,5014.38
CLM019108,CUST009194,POL0238252,71,Female,West,Life,230.26,8113.18,12566.16,Theft,693,17.64,No,Rejected,11936.77
CLM019109,CUST000528,POL0862692,31,Male,North,Auto,806.0,14639.73,10387.24,Property,751,26.25,No,Approved,5896.35
CLM019110,CUST014267,POL0247981,34,Female,West,Life,2791.86,46100.93,47049.15,Accident,602,53.44,No,Approved,39215.13
CLM019111,CUST004883,POL0625252,30,Male,West,Auto,1929.8,43471.79,43527.19,Accident,310,27.1,No,Rejected,29796.31
CLM019112,CUST009356,POL0732433,38,Male,East,Auto,675.61,72242.73,26868.9,Property,707,45.22,No,Approved,22729.39
CLM019113,CUST010612,POL0381445,53,Female,West,Auto,1915.15,39887.89,18382.21,Accident,320,31.82,No,Approved,18225.72
CLM019114,CUST009702,POL0544623,31,Female,South,Auto,1567.31,13574.65,19691.19,Theft,398,13.26,No,Approved,12772.5
CLM019115,CUST013797,POL0449025,42,Male,East,Life,1572.9,10980.22,5353.12,Theft,428,80.62,Yes,Under Review,3728.77
CLM019116,CUST017729,POL0282121,50,Female,North,Home,2797.63,55735.98,5219.95,Property,662,44.93,No,Approved,4068.71
CLM019117,CUST019572,POL0653828,51,Female,West,Health,225.6,90060.19,45190.11,Medical,511,13.3,No,Rejected,34621.31
CLM019118,CUST003195,POL0155111,20,Male,East,Auto,4099.15,25210.46,28227.61,Property,528,73.98,No,Approved,20465.78
CLM019119,CUST005605,POL0883585,55,Female,South,Life,733.07,30796.68,22240.72,Accident,382,80.53,Yes,Under Review,21744.3
CLM019120,CUST002261,POL0779565,52,Male,West,Auto,2522.6,47086.76,44340.92,Medical,452,69.12,No,Approved,40750.71
CLM019121,CUST011620,POL0240778,30,Female,South,Auto,4207.93,91498.18,19733.27,Medical,659,11.38,No,Approved,18606.08
CLM019122,CUST002879,POL0551143,68,Male,South,Home,1338.39,13644.65,17522.4,Medical,605,90.03,Yes,Under Review,12067.56
CLM019123,CUST008126,POL0090099,77,Female,East,Life,2635.21,70346.93,46796.14,Medical,821,24.69,No,Approved,27418.79
CLM019124,CUST016904,POL0712410,57,Male,North,Auto,4462.34,20554.34,38177.73,Accident,845,82.89,Yes,Under Review,34753.13
CLM019125,CUST007346,POL0314746,28,Female,East,Life,3906.47,8984.03,22680.97,Theft,812,0.3,No,Approved,22600.04
CLM019126,CUST018944,POL0553063,42,Female,South,Health,1550.72,15877.06,32285.92,Accident,799,23.17,No,Approved,26475.2
CLM019127,CUST015499,POL0631507,57,Female,West,Auto,3758.78,65758.83,26464.8,Property,658,36.41,No,Rejected,24230.44
CLM019128,CUST007869,POL0458654,42,Female,East,Auto,3097.08,51576.16,11948.45,Property,836,26.6,No,Approved,9607.2
CLM019129,CUST004480,POL0809323,28,Male,East,Life,2646.71,83427.77,33886.89,Property,516,42.64,No,Rejected,30142.05
CLM019130,CUST013401,POL0848532,51,Male,South,Auto,387.39,23232.27,3888.29,Medical,828,99.86,Yes,Under Review,3824.15
CLM019131,CUST005599,POL0226373,29,Female,North,Home,3145.01,12768.12,24553.37,Accident,733,41.81,No,Approved,15231.47
CLM019132,CUST004617,POL0419832,79,Male,East,Auto,3159.74,70055.36,49455.88,Theft,691,32.89,No,Rejected,39708.36
CLM019133,CUST019191,POL0673976,60,Male,East,Life,539.86,74695.79,33649.48,Theft,645,72.78,No,Approved,19210.19
CLM019134,CUST009036,POL0037592,65,Male,West,Health,777.16,91645.98,36174.19,Medical,816,55.09,No,Approved,26141.24
CLM019135,CUST013652,POL0537576,36,Female,East,Health,1027.88,59791.77,17935.34,Property,595,64.23,No,Approved,17340.8
CLM019136,CUST018719,POL0803174,53,Female,North,Home,2695.64,50048.82,25329.37,Property,357,18.49,No,Approved,18281.64
CLM019137,CUST010352,POL0252375,77,Male,North,Life,3966.36,96040.54,7615.66,Medical,546,17.47,No,Approved,5759.22
CLM019138,CUST009167,POL0301635,49,Male,North,Health,3491.9,51802.99,12811.0,Property,488,47.37,No,Rejected,9808.83
CLM019139,CUST009308,POL0033526,21,Male,East,Home,908.42,78756.34,46681.41,Accident,618,76.41,Yes,Under Review,44812.36
CLM019140,CUST014794,POL0373722,64,Male,West,Auto,1849.33,98492.9,21332.48,Property,775,91.06,Yes,Under Review,19465.62
CLM019141,CUST019407,POL0177491,46,Male,North,Auto,1884.94,44857.82,8631.82,Property,726,17.67,No,Approved,5500.45
CLM019142,CUST000607,POL0645147,76,Female,North,Health,1687.69,96571.32,31323.54,Medical,480,8.4,No,Approved,16947.09
CLM019143,CUST005841,POL0503104,56,Female,South,Auto,4995.96,35428.81,7378.57,Accident,423,36.8,No,Approved,3978.05
CLM019144,CUST013886,POL0096588,74,Male,North,Life,530.65,19399.03,45314.4,Theft,696,82.7,Yes,Under Review,41894.79
CLM019145,CUST003580,POL0718074,50,Female,North,Auto,4688.69,56419.21,7493.2,Theft,440,55.15,No,Approved,4501.34
CLM019146,CUST009626,POL0712991,58,Female,West,Home,3133.86,38074.11,17836.79,Accident,664,23.54,No,Approved,12585.95
CLM019147,CUST013692,POL0602881,27,Female,South,Home,4148.74,7514.52,39058.39,Property,623,32.96,No,Approved,27086.17
CLM019148,CUST015552,POL0816805,18,Male,North,Home,374.67,35961.25,3122.0,Theft,351,93.59,Yes,Under Review,2847.96
CLM019149,CUST010390,POL0798478,79,Female,North,Life,2779.29,92807.79,18470.15,Medical,522,80.04,Yes,Under Review,11605.39
CLM019150,CUST007908,POL0647115,69,Male,North,Life,941.46,85630.39,5997.88,Theft,615,71.76,No,Approved,3658.0
CLM019151,CUST013414,POL0691805,29,Male,East,Auto,3522.64,75735.25,34195.51,Property,780,46.37,No,Approved,33159.45
CLM019152,CUST012652,POL0451142,66,Male,South,Home,577.53,12957.23,613.69,Accident,407,99.11,Yes,Under Review,496.28
CLM019153,CUST015410,POL0566794,58,Male,East,Life,2421.35,6037.04,5898.38,Property,422,41.1,No,Approved,4858.6
CLM019154,CUST005959,POL0343200,43,Male,West,Auto,3788.27,21407.03,34903.9,Accident,442,12.84,No,Approved,24305.67
CLM019155,CUST008373,POL0688096,48,Male,West,Auto,2161.35,81942.31,38843.68,Property,657,22.77,No,Approved,35816.37
CLM019156,CUST015922,POL0373217,45,Female,North,Auto,582.91,12943.01,4263.03,Medical,544,38.34,No,Approved,2712.0
CLM019157,CUST008770,POL0293060,42,Male,West,Auto,1189.68,79471.09,40320.98,Theft,684,35.41,No,Approved,22297.1
CLM019158,CUST004193,POL0503407,56,Female,South,Life,2157.71,34828.46,13562.75,Accident,513,11.54,No,Rejected,7537.97
CLM019159,CUST016386,POL0779258,48,Male,South,Home,4303.62,48110.19,45420.48,Accident,674,13.66,No,Approved,24187.22
CLM019160,CUST019580,POL0574949,64,Female,East,Home,755.06,93814.62,14698.29,Accident,317,45.83,No,Approved,13068.95
CLM019161,CUST001314,POL0610149,72,Male,East,Auto,4979.47,61099.73,12884.01,Medical,359,58.49,No,Approved,8662.34
CLM019162,CUST002612,POL0610577,36,Male,North,Health,3090.98,15605.73,29406.11,Theft,744,5.97,No,Approved,20439.89
CLM019163,CUST016667,POL0457981,45,Male,West,Life,3192.24,10658.8,19905.85,Accident,590,92.76,Yes,Under Review,17305.42
CLM019164,CUST007160,POL0694547,72,Female,North,Auto,2813.39,79740.98,44423.97,Accident,682,66.27,No,Approved,31993.13
CLM019165,CUST003971,POL0412915,77,Female,North,Health,645.38,15496.49,44083.11,Medical,397,58.19,No,Approved,42060.36
CLM019166,CUST002612,POL0242906,69,Male,South,Life,560.04,80043.1,12489.32,Property,500,65.69,No,Approved,6684.95
CLM019167,CUST008178,POL0164748,79,Female,East,Auto,2138.2,32833.96,24344.56,Property,798,51.45,No,Approved,15614.07
CLM019168,CUST001076,POL0013844,43,Female,East,Health,1890.85,63196.71,42527.74,Medical,502,7.61,No,Rejected,39173.19
CLM019169,CUST018932,POL0063984,67,Female,West,Life,3555.34,32972.14,20259.09,Property,644,50.9,No,Rejected,16688.39
CLM019170,CUST000451,POL0343463,27,Female,West,Home,3858.36,48282.89,37897.4,Accident,733,4.95,No,Approved,37231.96
CLM019171,CUST017193,POL0703217,65,Female,South,Life,510.18,82110.79,29782.11,Medical,817,41.44,No,Approved,19672.02
CLM019172,CUST018828,POL0803655,28,Female,East,Auto,3510.95,70146.39,46668.66,Accident,447,26.06,No,Approved,32505.62
CLM019173,CUST005289,POL0547412,64,Female,North,Life,2942.37,75028.43,38632.16,Theft,722,94.3,Yes,Under Review,21259.04
CLM019174,CUST005976,POL0416661,32,Female,North,Health,4172.63,22708.77,15198.91,Medical,512,81.84,Yes,Under Review,15142.84
CLM019175,CUST019322,POL0180505,77,Female,North,Health,4384.98,93234.38,43125.08,Accident,766,96.53,Yes,Under Review,28093.87
CLM019176,CUST017042,POL0257142,66,Male,West,Auto,546.44,37278.55,10714.23,Medical,354,78.55,Yes,Under Review,8629.5
CLM019177,CUST009450,POL0647144,21,Male,West,Auto,3060.94,42063.05,49255.23,Medical,754,42.23,No,Approved,46182.9
CLM019178,CUST003573,POL0515863,56,Female,North,Auto,1086.94,67962.64,24864.03,Medical,434,88.85,Yes,Under Review,22666.7
CLM019179,CUST014787,POL0832476,38,Female,South,Home,3859.16,90095.6,36574.21,Medical,726,3.07,No,Rejected,31002.72
CLM019180,CUST010973,POL0852015,44,Female,South,Home,791.17,9083.37,3400.87,Property,367,10.97,No,Rejected,2984.64
CLM019181,CUST019946,POL0506281,54,Female,East,Home,2526.1,44345.48,36936.62,Property,308,66.41,No,Approved,33879.67
CLM019182,CUST013124,POL0522044,53,Female,East,Auto,4377.74,7364.44,25708.44,Medical,608,21.94,No,Approved,25155.91
CLM019183,CUST003394,POL0671277,70,Male,North,Health,1587.54,55193.66,40895.01,Accident,781,69.42,No,Approved,24322.54
