log_id,Customer_ID,login_time,device_id,new_device_flag,ip_address,location_city,location_unusual_flag,network_type,authentication_result,failed_attempts_before_success,off_hours_login_flag
AUTH-024108,CUST011297,2026-05-13 10:36:57,DEV-87AECEF1,0,218.28.203.159,Keetmanshoop,0,Home Wi-Fi,Success,0,0
AUTH-024109,CUST011297,2026-05-31 19:35:41,DEV-2FF464E0,0,213.162.29.238,Karasburg,0,Mobile Data,Success,0,0
AUTH-024110,CUST011297,2026-05-25 21:32:41,DEV-87AECEF1,0,202.94.103.247,Karasburg,0,Home Wi-Fi,Success,0,0
AUTH-024111,CUST011298,2026-06-03 15:04:43,DEV-99A3533E,0,202.73.44.121,Tsumeb,0,Home Wi-Fi,Success,0,0
AUTH-024112,CUST011299,2026-04-29 04:10:14,DEV-FA94D0D6,0,145.211.88.244,Luderitz,0,Mobile Data,Success,0,1
AUTH-024113,CUST011299,2026-07-25 06:06:35,DEV-FA94D0D6,0,213.159.1.154,Karasburg,0,Home Wi-Fi,Success,0,0
AUTH-024114,CUST011300,2026-05-10 10:28:40,DEV-127EC6EB,0,69.10.97.113,Gobabis,0,Home Wi-Fi,Success,0,0
AUTH-024115,CUST011300,2026-06-03 14:06:07,DEV-250D3A5B,1,202.137.132.171,Gobabis,0,Public Wi-Fi,Success,0,0
AUTH-024116,CUST011301,2026-04-17 03:40:05,DEV-CC16431F,0,12.0.74.207,Karasburg,1,Mobile Data,Success,0,1
AUTH-024117,CUST011302,2026-07-31 08:13:05,DEV-625DD791,1,215.132.56.179,Karasburg,0,Home Wi-Fi,Success,0,0
AUTH-024118,CUST011302,2026-08-08 11:09:47,DEV-3535459B,0,197.231.150.250,Karasburg,0,Public Wi-Fi,Success,0,0
AUTH-024119,CUST011302,2026-05-13 15:02:38,DEV-C76A5DA6,1,156.119.101.193,Keetmanshoop,0,Home Wi-Fi,Success,0,0
AUTH-024120,CUST011302,2026-07-09 15:02:50,DEV-3535459B,0,155.232.96.4,Katima Mulilo,1,Public Wi-Fi,Success,0,0
AUTH-024121,CUST011302,2026-08-02 13:01:06,DEV-3535459B,0,96.60.3.43,Luderitz,0,Home Wi-Fi,Success,0,0
AUTH-024122,CUST011303,2026-04-07 10:25:35,DEV-5BEF3539,1,113.173.184.218,Rundu,0,Home Wi-Fi,Success,0,0
AUTH-024123,CUST011304,2026-04-19 06:35:09,DEV-50BF55C3,0,195.216.79.223,Katima Mulilo,0,Mobile Data,Success,0,0
AUTH-024124,CUST011305,2026-04-19 14:08:52,DEV-58D3A2CC,0,57.90.251.199,Swakopmund,0,Home Wi-Fi,Success,0,0
AUTH-024125,CUST011305,2026-06-02 16:57:38,DEV-58D3A2CC,0,104.102.180.86,Walvis Bay,0,Home Wi-Fi,Success,0,0
AUTH-024126,CUST011305,2026-06-23 03:49:31,DEV-58D3A2CC,0,116.106.226.176,Swakopmund,0,Home Wi-Fi,Success,0,1
AUTH-024127,CUST011306,2026-05-18 10:07:17,DEV-B879AA7D,0,166.2.60.17,Walvis Bay,0,VPN,Success,0,0
AUTH-024128,CUST011306,2026-05-31 06:13:15,DEV-10288E08,0,222.147.186.96,Walvis Bay,0,Home Wi-Fi,Failed then Success,2,0
AUTH-024129,CUST011307,2026-08-09 08:11:11,DEV-CDC04E79,0,156.198.73.21,Walvis Bay,0,VPN,Success,0,0
AUTH-024130,CUST011307,2026-07-30 18:39:35,DEV-CDC04E79,0,43.193.189.101,Walvis Bay,0,Public Wi-Fi,Success,0,0
AUTH-024131,CUST011307,2026-03-24 13:15:21,DEV-CDC04E79,0,158.168.146.166,Henties Bay,0,Mobile Data,Success,0,0
AUTH-024132,CUST011307,2026-05-14 09:59:56,DEV-09001D98,0,154.121.183.54,Walvis Bay,0,Home Wi-Fi,Success,0,0
AUTH-024133,CUST011308,2026-04-18 12:39:23,DEV-A5C91AB5,0,214.17.174.170,Walvis Bay,0,Home Wi-Fi,Success,0,0
AUTH-024134,CUST011308,2026-04-13 20:22:16,DEV-471F1243,0,183.109.134.214,Swakopmund,0,Home Wi-Fi,Success,0,0
AUTH-024135,CUST011308,2026-05-31 07:10:58,DEV-168285DC,0,49.199.67.144,Henties Bay,0,Mobile Data,Success,0,0
AUTH-024136,CUST011309,2026-06-23 06:58:40,DEV-508630DA,1,166.157.191.56,Ondangwa,1,Mobile Data,Failed then Success,1,0
AUTH-024137,CUST011309,2026-08-18 14:04:04,DEV-02EB2817,1,70.80.219.159,Swakopmund,1,VPN,Success,0,0
AUTH-024138,CUST011309,2026-04-03 00:38:21,DEV-5AD2F959,1,177.222.88.8,Walvis Bay,1,Mobile Data,Failed then Success,2,1
AUTH-024139,CUST011309,2026-06-01 17:48:14,DEV-D958607D,0,52.229.223.145,Karasburg,0,Home Wi-Fi,Failed then Success,4,0
AUTH-024140,CUST011309,2026-08-09 06:09:25,DEV-D958607D,0,21.205.216.124,Keetmanshoop,0,Home Wi-Fi,Success,0,0
AUTH-024141,CUST011310,2026-08-04 08:21:55,DEV-CF56DC27,0,176.119.241.139,Henties Bay,1,Home Wi-Fi,Success,0,0
AUTH-024142,CUST011310,2026-05-10 17:46:28,DEV-08CAD12D,0,185.45.143.221,Keetmanshoop,0,Mobile Data,Success,0,0
AUTH-024143,CUST011310,2026-08-08 12:49:31,DEV-08CAD12D,0,45.97.163.228,Swakopmund,1,Public Wi-Fi,Success,0,0
AUTH-024144,CUST011310,2026-04-18 19:49:40,DEV-08CAD12D,0,135.240.18.92,Luderitz,0,Mobile Data,Failed then Success,4,0
AUTH-024145,CUST011311,2026-05-29 19:14:33,DEV-2733A7B6,0,165.179.170.30,Keetmanshoop,1,Mobile Data,Success,0,0
AUTH-024146,CUST011312,2026-08-14 09:14:06,DEV-9C0B3CE1,0,174.10.191.113,Gobabis,0,Home Wi-Fi,Success,0,0
AUTH-024147,CUST011312,2026-06-07 21:32:33,DEV-9C0B3CE1,0,4.24.6.144,Katima Mulilo,0,Mobile Data,Success,0,0
AUTH-024148,CUST011313,2026-09-10 07:23:54,DEV-E0EAF44B,0,201.82.248.208,Katima Mulilo,0,Home Wi-Fi,Success,0,0
AUTH-024149,CUST011313,2026-05-04 08:59:21,DEV-E0EAF44B,0,203.1.215.95,Gobabis,0,Home Wi-Fi,Success,0,0
AUTH-024150,CUST011313,2026-08-10 13:17:50,DEV-E0EAF44B,0,74.19.252.188,Katima Mulilo,0,Home Wi-Fi,Success,0,0
AUTH-024151,CUST011313,2026-06-29 06:33:24,DEV-E0EAF44B,0,183.190.237.183,Katima Mulilo,0,Home Wi-Fi,Success,0,0
AUTH-024152,CUST011313,2026-08-14 18:03:45,DEV-E0EAF44B,0,195.140.115.73,Gobabis,0,Home Wi-Fi,Success,0,0
AUTH-024153,CUST011314,2026-09-10 09:06:42,DEV-08169223,0,110.232.185.170,Ondangwa,0,Mobile Data,Success,0,0
AUTH-024154,CUST011314,2026-05-11 20:10:51,DEV-527B956E,0,133.1.44.231,Ondangwa,0,Home Wi-Fi,Success,0,0
AUTH-024155,CUST011315,2026-09-06 10:22:49,DEV-2301670D,0,167.253.112.104,Tsumeb,0,VPN,Success,0,0
AUTH-024156,CUST011316,2026-05-24 11:07:18,DEV-FCE60F79,0,181.195.104.232,Luderitz,0,Home Wi-Fi,Failed then Success,3,0
AUTH-024157,CUST011317,2026-05-23 18:01:12,DEV-466EE9E3,1,101.15.100.10,Oshakati,0,Home Wi-Fi,Success,0,0
AUTH-024158,CUST011318,2026-04-03 08:56:01,DEV-476E0707,1,220.94.31.132,Rundu,0,Home Wi-Fi,Success,0,0
AUTH-024159,CUST011318,2026-04-06 21:17:15,DEV-2B514454,0,131.248.91.178,Rundu,0,Home Wi-Fi,Success,0,0
AUTH-024160,CUST011318,2026-07-09 11:21:55,DEV-2B514454,0,158.71.174.29,Ondangwa,1,Home Wi-Fi,Success,0,0
AUTH-024161,CUST011318,2026-07-13 22:04:44,DEV-2B514454,0,158.213.69.106,Henties Bay,1,Home Wi-Fi,Success,0,1
AUTH-024162,CUST011319,2026-09-06 18:29:55,DEV-E7EA3349,0,223.106.185.173,Tsumeb,0,Mobile Data,Success,0,0
AUTH-024163,CUST011321,2026-07-09 13:06:12,DEV-4C18AA0E,0,141.147.175.122,Tsumeb,0,Home Wi-Fi,Success,0,0
AUTH-024164,CUST011321,2026-08-02 07:20:06,DEV-4C18AA0E,0,135.43.25.65,Tsumeb,0,Mobile Data,Success,0,0
AUTH-024165,CUST011322,2026-05-20 04:47:43,DEV-AFAF0D3A,0,192.182.48.163,Swakopmund,0,Mobile Data,Success,0,1
AUTH-024166,CUST011322,2026-09-01 23:11:37,DEV-AFAF0D3A,0,189.102.21.187,Swakopmund,0,Home Wi-Fi,Success,0,1
AUTH-024167,CUST011323,2026-04-26 17:35:58,DEV-A8CB0CD0,0,171.132.25.168,Walvis Bay,1,Mobile Data,Success,0,0
AUTH-024168,CUST011324,2026-05-31 20:09:31,DEV-3A93B083,0,223.181.79.180,Walvis Bay,0,Home Wi-Fi,Success,0,0
AUTH-024169,CUST011324,2026-03-24 15:21:23,DEV-C70FF81A,0,167.25.251.159,Swakopmund,0,Home Wi-Fi,Success,0,0
AUTH-024170,CUST011325,2026-04-06 18:18:49,DEV-E27264D1,0,184.15.8.129,Keetmanshoop,0,Mobile Data,Success,0,0
AUTH-024171,CUST011325,2026-05-07 07:22:24,DEV-B3F38509,0,97.156.43.23,Karasburg,0,Home Wi-Fi,Success,0,0
AUTH-024172,CUST011325,2026-05-31 18:03:16,DEV-E27264D1,0,71.201.140.27,Karasburg,0,Home Wi-Fi,Success,0,0
AUTH-024173,CUST011326,2026-05-13 21:38:25,DEV-25F42613,0,211.118.125.101,Henties Bay,0,VPN,Success,0,0
AUTH-024174,CUST011327,2026-04-21 13:34:41,DEV-9C75BA13,0,193.139.214.254,Henties Bay,0,Home Wi-Fi,Success,0,0
AUTH-024175,CUST011328,2026-06-02 13:37:34,DEV-332A87EE,0,212.147.157.117,Karasburg,0,Home Wi-Fi,Success,0,0
AUTH-024176,CUST011328,2026-08-24 19:40:07,DEV-332A87EE,0,128.175.50.34,Luderitz,0,Home Wi-Fi,Success,0,0
AUTH-024177,CUST011328,2026-03-31 15:41:33,DEV-332A87EE,0,193.132.124.250,Luderitz,0,Home Wi-Fi,Success,0,0
AUTH-024178,CUST011329,2026-05-13 14:51:33,DEV-37023FB4,0,55.230.113.215,Katima Mulilo,0,Home Wi-Fi,Success,0,0
AUTH-024179,CUST011330,2026-06-17 19:45:09,DEV-20430574,0,215.184.50.17,Henties Bay,0,Home Wi-Fi,Success,0,0
AUTH-024180,CUST011330,2026-05-04 14:53:09,DEV-20430574,0,82.119.139.76,Walvis Bay,0,Home Wi-Fi,Success,0,0
AUTH-024181,CUST011331,2026-07-26 09:19:42,DEV-DD6D938E,0,90.16.66.171,Oshakati,0,VPN,Success,0,0
AUTH-024182,CUST011332,2026-08-16 17:45:24,DEV-4CD759DD,1,178.231.90.1,Rundu,0,Home Wi-Fi,Success,0,0
AUTH-024183,CUST011333,2026-06-18 20:49:58,DEV-DC72B7BF,1,80.13.58.243,Oshakati,0,VPN,Success,0,0
AUTH-024184,CUST011334,2026-04-02 14:24:31,DEV-450E384B,0,220.194.38.107,Henties Bay,0,Home Wi-Fi,Success,0,0
AUTH-024185,CUST011334,2026-08-20 08:56:39,DEV-450E384B,0,209.158.95.74,Swakopmund,0,Home Wi-Fi,Success,0,0
AUTH-024186,CUST011334,2026-07-23 09:53:19,DEV-450E384B,0,96.69.220.146,Henties Bay,0,Home Wi-Fi,Success,0,0
AUTH-024187,CUST011334,2026-08-04 16:39:14,DEV-450E384B,0,220.54.98.45,Henties Bay,0,Mobile Data,Success,0,0
AUTH-024188,CUST011334,2026-05-19 10:48:36,DEV-450E384B,0,139.127.240.230,Walvis Bay,0,Mobile Data,Success,0,0
AUTH-024189,CUST011335,2026-09-17 10:35:02,DEV-45076062,0,113.168.171.136,Swakopmund,1,Home Wi-Fi,Failed then Success,1,0
AUTH-024190,CUST011335,2026-04-12 07:47:48,DEV-45076062,0,199.11.156.106,Rundu,0,Home Wi-Fi,Success,0,0
AUTH-024191,CUST011335,2026-05-29 01:12:26,DEV-C20D0C2A,0,91.146.65.26,Rundu,0,Home Wi-Fi,Failed then Success,3,1
AUTH-024192,CUST011336,2026-04-16 16:57:54,DEV-4A7C360E,1,207.239.169.53,Ondangwa,0,Public Wi-Fi,Success,0,0
AUTH-024193,CUST011337,2026-08-23 21:26:44,DEV-0BC9A402,0,196.71.78.111,Gobabis,1,VPN,Failed then Success,4,0
AUTH-024194,CUST011337,2026-04-16 18:32:14,DEV-BCBA25D9,1,169.62.103.173,Henties Bay,0,Public Wi-Fi,Success,0,0
AUTH-024195,CUST011338,2026-04-23 15:29:44,DEV-564326E5,0,155.150.212.39,Keetmanshoop,1,Home Wi-Fi,Success,0,0
AUTH-024196,CUST011338,2026-04-21 18:54:11,DEV-BF32ED15,1,218.213.244.168,Tsumeb,0,Mobile Data,Failed then Success,1,0
AUTH-024197,CUST011338,2026-06-14 16:58:59,DEV-564326E5,0,195.115.55.34,Katima Mulilo,1,Public Wi-Fi,Success,0,0
AUTH-024198,CUST011339,2026-09-04 12:33:19,DEV-FED21B34,0,55.132.185.31,Henties Bay,0,Home Wi-Fi,Success,0,0
AUTH-024199,CUST011339,2026-07-24 07:05:23,DEV-FED21B34,0,38.85.32.213,Walvis Bay,0,Mobile Data,Failed then Success,3,0
AUTH-024200,CUST011340,2026-05-23 18:33:06,DEV-B90895F7,0,215.182.149.235,Henties Bay,0,Mobile Data,Success,0,0
AUTH-024201,CUST011340,2026-07-11 10:42:38,DEV-B90895F7,0,12.213.43.101,Walvis Bay,0,Mobile Data,Failed then Success,1,0
AUTH-024202,CUST011340,2026-05-07 16:54:05,DEV-B90895F7,0,171.182.224.141,Oshakati,1,Home Wi-Fi,Success,0,0
AUTH-024203,CUST011341,2026-07-08 12:57:40,DEV-745562F9,0,117.36.241.77,Karasburg,0,Mobile Data,Success,0,0
AUTH-024204,CUST011341,2026-05-15 19:01:02,DEV-745562F9,0,210.117.62.224,Keetmanshoop,0,Public Wi-Fi,Success,0,0
AUTH-024205,CUST011341,2026-09-01 11:52:23,DEV-BB359937,1,216.119.187.251,Karasburg,0,Mobile Data,Success,0,0
AUTH-024206,CUST011342,2026-06-08 18:22:42,DEV-A9F95CA8,0,216.226.52.224,Keetmanshoop,0,Home Wi-Fi,Success,0,0
AUTH-024207,CUST011342,2026-07-28 02:58:09,DEV-7294D9DE,0,77.205.2.235,Keetmanshoop,0,Home Wi-Fi,Success,0,1
AUTH-024208,CUST011342,2026-05-28 18:28:26,DEV-A9F95CA8,0,165.10.180.7,Luderitz,0,Home Wi-Fi,Success,0,0
AUTH-024209,CUST011343,2026-09-08 20:33:12,DEV-815E9F13,1,12.151.184.136,Katima Mulilo,0,Home Wi-Fi,Success,0,0
AUTH-024210,CUST011343,2026-06-17 17:15:32,DEV-4B51D55F,1,67.80.165.112,Oshakati,1,Home Wi-Fi,Success,0,0
AUTH-024211,CUST011344,2026-08-03 17:38:41,DEV-DD2D6CF1,0,192.65.202.113,Tsumeb,0,Home Wi-Fi,Success,0,0
AUTH-024212,CUST011345,2026-06-21 07:24:10,DEV-CB8D2BD5,1,28.138.74.95,Rundu,0,Home Wi-Fi,Success,0,0
AUTH-024213,CUST011345,2026-07-31 16:08:42,DEV-315BAF4B,0,108.186.162.219,Gobabis,0,Home Wi-Fi,Success,0,0
AUTH-024214,CUST011346,2026-06-15 03:41:58,DEV-CFD7E872,0,141.85.72.146,Swakopmund,0,Home Wi-Fi,Success,0,1
AUTH-024215,CUST011347,2026-08-02 03:13:38,DEV-EAE5E9EF,0,209.190.109.68,Walvis Bay,0,Home Wi-Fi,Success,0,1
AUTH-024216,CUST011347,2026-07-01 12:05:47,DEV-EAE5E9EF,0,152.85.153.24,Swakopmund,0,Home Wi-Fi,Success,0,0
AUTH-024217,CUST011348,2026-07-06 13:57:57,DEV-878A70FE,0,88.121.155.234,Gobabis,0,Home Wi-Fi,Success,0,0
AUTH-024218,CUST011348,2026-08-12 06:20:17,DEV-878A70FE,0,45.131.6.15,Rundu,0,Home Wi-Fi,Success,0,0
AUTH-024219,CUST011349,2026-08-26 16:02:48,DEV-0ECF8231,0,129.178.65.14,Swakopmund,0,Public Wi-Fi,Failed then Success,3,0
AUTH-024220,CUST011350,2026-05-21 13:07:57,DEV-F711205D,0,194.83.14.47,Oshakati,0,Mobile Data,Success,0,0
AUTH-024221,CUST011350,2026-06-16 14:07:36,DEV-F711205D,0,192.124.216.168,Oshakati,0,Home Wi-Fi,Success,0,0
AUTH-024222,CUST011351,2026-09-13 09:43:58,DEV-03A7580E,1,102.132.35.115,Swakopmund,0,Home Wi-Fi,Failed then Success,2,0
AUTH-024223,CUST011351,2026-06-28 15:46:27,DEV-DB438699,1,145.60.199.15,Henties Bay,0,Mobile Data,Success,0,0
AUTH-024224,CUST011352,2026-05-14 20:18:32,DEV-9DFBFD59,0,187.9.151.109,Swakopmund,1,Public Wi-Fi,Success,0,0
AUTH-024225,CUST011352,2026-09-10 17:04:13,DEV-ED2C1C79,1,210.195.64.235,Katima Mulilo,0,Mobile Data,Success,0,0
AUTH-024226,CUST011352,2026-05-06 07:50:19,DEV-02E0C4B9,1,169.106.26.244,Rundu,0,Mobile Data,Success,0,0
AUTH-024227,CUST011353,2026-07-30 19:12:40,DEV-55927095,0,144.211.61.123,Ondangwa,1,Public Wi-Fi,Success,0,0
AUTH-024228,CUST011353,2026-06-16 12:44:16,DEV-55927095,0,102.225.143.109,Keetmanshoop,0,Mobile Data,Success,0,0
AUTH-024229,CUST011353,2026-09-01 15:50:30,DEV-A9BE81B5,0,191.190.156.3,Ondangwa,1,Home Wi-Fi,Success,0,0
AUTH-024230,CUST011353,2026-04-17 14:22:40,DEV-55927095,0,65.72.34.54,Tsumeb,1,Mobile Data,Success,0,0
AUTH-024231,CUST011354,2026-07-24 12:29:17,DEV-1ED01D55,0,140.78.150.230,Luderitz,0,Mobile Data,Success,0,0
AUTH-024232,CUST011355,2026-08-29 13:30:29,DEV-A6C26695,0,134.102.204.215,Tsumeb,0,Mobile Data,Success,0,0
AUTH-024233,CUST011355,2026-05-30 13:43:17,DEV-C464DDA2,1,137.91.51.112,Ondangwa,0,Mobile Data,Success,0,0
AUTH-024234,CUST011355,2026-04-17 17:12:41,DEV-A6C26695,0,150.88.79.31,Tsumeb,0,Home Wi-Fi,Success,0,0
AUTH-024235,CUST011356,2026-05-05 21:50:37,DEV-7DFB2390,0,74.95.132.107,Rundu,0,Home Wi-Fi,Success,0,0
AUTH-024236,CUST011357,2026-07-29 06:55:02,DEV-B10132E4,0,168.211.185.4,Henties Bay,0,Mobile Data,Success,0,0
AUTH-024237,CUST011357,2026-04-20 08:33:16,DEV-E587E7BF,0,170.99.156.95,Swakopmund,0,Home Wi-Fi,Success,0,0
AUTH-024238,CUST011357,2026-06-29 10:28:41,DEV-E587E7BF,0,196.4.5.230,Henties Bay,0,Mobile Data,Success,0,0
AUTH-024239,CUST011357,2026-08-29 18:27:31,DEV-232455AE,1,114.50.200.175,Walvis Bay,0,Mobile Data,Failed then Success,4,0
AUTH-024240,CUST011358,2026-05-22 15:00:52,DEV-A52CD9E2,0,142.43.6.83,Karasburg,0,Home Wi-Fi,Success,0,0
AUTH-024241,CUST011358,2026-05-08 04:28:36,DEV-A52CD9E2,0,184.112.66.147,Luderitz,0,Home Wi-Fi,Success,0,1
AUTH-024242,CUST011359,2026-06-19 10:03:23,DEV-D27DF914,0,173.229.82.245,Ondangwa,0,Home Wi-Fi,Success,0,0
AUTH-024243,CUST011360,2026-05-03 21:10:52,DEV-894923EF,1,207.5.32.255,Gobabis,0,Home Wi-Fi,Success,0,0
AUTH-024244,CUST011360,2026-06-12 18:50:59,DEV-5C0B72EC,1,157.57.249.190,Gobabis,0,Home Wi-Fi,Success,0,0
AUTH-024245,CUST011361,2026-05-22 06:54:39,DEV-DA02A19D,0,156.136.22.46,Luderitz,0,Home Wi-Fi,Failed then Success,1,0
AUTH-024246,CUST011361,2026-06-17 18:42:03,DEV-DA02A19D,0,214.24.16.128,Luderitz,0,Home Wi-Fi,Success,0,0
AUTH-024247,CUST011362,2026-07-16 12:13:03,DEV-EB57CC16,0,94.244.163.175,Tsumeb,0,Home Wi-Fi,Success,0,0
AUTH-024248,CUST011363,2026-07-08 21:51:27,DEV-7BF716CA,0,140.20.247.155,Karasburg,0,Home Wi-Fi,Success,0,0
AUTH-024249,CUST011363,2026-08-17 21:28:55,DEV-7BF716CA,0,145.54.134.150,Luderitz,0,Home Wi-Fi,Success,0,0
AUTH-024250,CUST011364,2026-07-27 12:17:50,DEV-C2B83BB0,0,135.211.207.101,Katima Mulilo,1,VPN,Success,0,0
AUTH-024251,CUST011365,2026-06-04 20:22:25,DEV-136E7D55,0,219.73.121.83,Keetmanshoop,0,Home Wi-Fi,Success,0,0
AUTH-024252,CUST011365,2026-06-10 13:50:13,DEV-C2FAE137,0,162.150.250.217,Karasburg,0,Home Wi-Fi,Success,0,0
AUTH-024253,CUST011366,2026-08-25 10:47:46,DEV-F9D9EA27,0,221.194.45.63,Tsumeb,0,Home Wi-Fi,Success,0,0
AUTH-024254,CUST011366,2026-03-25 17:56:38,DEV-78844DD3,0,199.83.4.166,Oshakati,0,Home Wi-Fi,Success,0,0
AUTH-024255,CUST011366,2026-08-29 19:03:20,DEV-F9D9EA27,0,107.248.255.125,Tsumeb,0,Home Wi-Fi,Success,0,0
AUTH-024256,CUST011366,2026-06-23 06:19:23,DEV-F9D9EA27,0,44.11.138.105,Ondangwa,0,VPN,Success,0,0
AUTH-024257,CUST011366,2026-06-13 08:34:33,DEV-F9D9EA27,0,147.141.45.28,Ondangwa,0,Home Wi-Fi,Success,0,0
AUTH-024258,CUST011367,2026-04-26 08:14:42,DEV-B8936B1D,0,194.125.248.151,Luderitz,0,Home Wi-Fi,Success,0,0
AUTH-024259,CUST011369,2026-09-06 12:34:33,DEV-D42F033D,1,216.39.63.161,Rundu,0,Mobile Data,Failed then Success,3,0
AUTH-024260,CUST011369,2026-08-05 14:14:31,DEV-5B2D345F,0,91.81.13.45,Luderitz,1,Public Wi-Fi,Success,0,0
AUTH-024261,CUST011369,2026-04-05 10:32:10,DEV-D87162BA,1,159.96.100.119,Oshakati,1,Public Wi-Fi,Failed then Success,4,0
AUTH-024262,CUST011370,2026-09-02 03:11:19,DEV-13DEDF43,0,166.81.171.5,Rundu,1,Public Wi-Fi,Success,0,1
AUTH-024263,CUST011370,2026-07-16 08:26:19,DEV-FD82EEE2,0,163.198.89.234,Gobabis,1,Home Wi-Fi,Success,0,0
AUTH-024264,CUST011370,2026-06-18 04:55:22,DEV-13DEDF43,0,19.211.236.84,Swakopmund,0,Home Wi-Fi,Failed then Success,4,1
AUTH-024265,CUST011371,2026-03-30 16:41:06,DEV-0E79DAFA,1,218.244.50.98,Oshakati,0,Home Wi-Fi,Success,0,0
AUTH-024266,CUST011371,2026-08-21 06:27:13,DEV-041C9C71,0,102.104.211.8,Tsumeb,0,Mobile Data,Success,0,0
AUTH-024267,CUST011371,2026-08-21 02:33:25,DEV-FBE63065,1,159.54.33.83,Tsumeb,0,Home Wi-Fi,Success,0,1
AUTH-024268,CUST011372,2026-08-26 15:24:40,DEV-9BB1EA94,0,104.175.16.116,Walvis Bay,0,Public Wi-Fi,Success,0,0
AUTH-024269,CUST011372,2026-06-12 10:39:39,DEV-9BB1EA94,0,15.118.19.71,Swakopmund,0,Home Wi-Fi,Success,0,0
AUTH-024270,CUST011373,2026-03-26 15:29:30,DEV-1B96B44E,1,104.122.218.207,Katima Mulilo,0,Home Wi-Fi,Success,0,0
AUTH-024271,CUST011374,2026-07-29 17:08:35,DEV-F241E7BA,0,198.220.25.143,Karasburg,0,Mobile Data,Success,0,0
AUTH-024272,CUST011374,2026-08-31 23:34:25,DEV-0F35F09E,0,203.239.161.208,Karasburg,0,Home Wi-Fi,Success,0,1
AUTH-024273,CUST011374,2026-08-25 20:59:07,DEV-0F35F09E,0,51.125.135.212,Luderitz,0,Home Wi-Fi,Success,0,0
AUTH-024274,CUST011375,2026-06-10 09:14:49,DEV-D8E8830F,0,151.89.172.55,Swakopmund,0,Mobile Data,Success,0,0
AUTH-024275,CUST011376,2026-05-01 19:50:18,DEV-C99BE5EE,1,160.97.2.157,Ondangwa,0,Home Wi-Fi,Success,0,0
AUTH-024276,CUST011376,2026-07-12 16:29:58,DEV-6E7219FB,1,197.176.217.17,Ondangwa,0,Mobile Data,Success,0,0
AUTH-024277,CUST011377,2026-06-20 12:05:04,DEV-A3DAE7BF,0,167.197.176.146,Keetmanshoop,0,Home Wi-Fi,Success,0,0
AUTH-024278,CUST011377,2026-04-02 03:04:50,DEV-A3DAE7BF,0,175.9.143.165,Tsumeb,1,Public Wi-Fi,Success,0,1
AUTH-024279,CUST011377,2026-09-08 15:01:40,DEV-A3DAE7BF,0,134.11.141.217,Luderitz,0,Mobile Data,Success,0,0
AUTH-024280,CUST011378,2026-08-23 20:24:42,DEV-68DB9BC0,0,170.94.162.61,Katima Mulilo,0,Home Wi-Fi,Failed then Success,2,0
AUTH-024281,CUST011378,2026-06-05 14:37:33,DEV-AEB97CF9,1,11.180.227.191,Katima Mulilo,0,Mobile Data,Success,0,0
AUTH-024282,CUST011378,2026-07-30 17:26:08,DEV-25E54AB6,0,87.210.94.40,Gobabis,0,Home Wi-Fi,Success,0,0
AUTH-024283,CUST011379,2026-05-27 17:54:52,DEV-BE5C4918,0,58.23.66.184,Henties Bay,0,Home Wi-Fi,Success,0,0
AUTH-024284,CUST011379,2026-06-08 17:28:40,DEV-41A90668,1,201.94.165.104,Luderitz,1,Home Wi-Fi,Success,0,0
AUTH-024285,CUST011380,2026-05-12 00:51:34,DEV-CDF4C848,0,193.3.37.34,Luderitz,0,Home Wi-Fi,Success,0,1
AUTH-024286,CUST011380,2026-03-27 18:10:59,DEV-CDF4C848,0,178.16.228.96,Luderitz,0,Mobile Data,Success,0,0
AUTH-024287,CUST011381,2026-07-21 13:04:23,DEV-A4288846,0,218.97.107.124,Luderitz,0,Home Wi-Fi,Failed then Success,4,0
AUTH-024288,CUST011381,2026-09-05 23:31:26,DEV-A4288846,0,83.59.129.29,Oshakati,1,Home Wi-Fi,Success,0,1
AUTH-024289,CUST011381,2026-08-19 18:52:34,DEV-D61DB076,0,125.205.244.53,Keetmanshoop,0,VPN,Failed then Success,4,0
AUTH-024290,CUST011381,2026-04-14 17:00:16,DEV-D61DB076,0,162.39.237.156,Keetmanshoop,0,VPN,Failed then Success,1,0
AUTH-024291,CUST011382,2026-05-20 21:04:14,DEV-80422D0D,1,158.128.134.173,Walvis Bay,0,Mobile Data,Success,0,0
AUTH-024292,CUST011384,2026-04-07 11:40:29,DEV-EFC754D6,0,136.170.77.154,Gobabis,0,Public Wi-Fi,Success,0,0
AUTH-024293,CUST011384,2026-06-07 17:57:14,DEV-EFC754D6,0,49.48.50.237,Gobabis,0,VPN,Success,0,0
AUTH-024294,CUST011384,2026-08-13 06:06:55,DEV-EFC754D6,0,218.133.81.180,Katima Mulilo,0,Home Wi-Fi,Success,0,0
AUTH-024295,CUST011384,2026-06-26 14:21:26,DEV-EFC754D6,0,165.136.75.0,Rundu,0,Home Wi-Fi,Success,0,0
AUTH-024296,CUST011385,2026-06-06 13:29:29,DEV-CB4B212C,0,50.140.90.154,Karasburg,0,Mobile Data,Success,0,0
AUTH-024297,CUST011385,2026-09-10 23:23:45,DEV-CB4B212C,0,8.198.215.74,Luderitz,0,Mobile Data,Success,0,1
AUTH-024298,CUST011385,2026-04-27 21:36:40,DEV-CB4B212C,0,93.42.84.131,Karasburg,0,Home Wi-Fi,Success,0,0
