Claim_ID,Customer_ID,Policy_Number,Age,Gender,Region,Policy_Type,Premium_Amount,Coverage_Amount,Claim_Amount,Claim_Type,Credit_Score,Fraud_Risk_Score,Fraud_Flag,Claim_Status,Settlement_Amount,Claim_Date,Handled_By_Staff_ID,Identity_Changed_Flag,KYC_Update_Date,Days_KYC_To_Claim,Enriched_Address_Change_Flag,Enriched_Past_Claims_Count,Enriched_Witness_Present,Enriched_Police_Report_Filed,Enriched_Safety_Rating,Enriched_Days_Open,Enriched_Form_Defects_Count,Enriched_Claim_Channel
CLM030241,CUST001618,POL0049126,22,Female,West,Home,3079.61,97576.49,24892.48,Property,371,47.9,No,Rejected,12923.91,2024-10-30 20:35:26.333951,AGENT00179,1,2024-10-13 20:35:26.333951,17.0,1,0,0,1,75,3.837938325,1,Online
CLM030242,CUST015062,POL0404707,62,Female,East,Home,1527.02,82038.36,30286.16,Theft,724,27.92,No,Approved,19022.46,2026-02-16 20:35:26.333953,AGENT00706,0,,,0,0,0,1,71,4.314890601,5,Online
CLM030243,CUST000557,POL0833704,35,Male,North,Health,3439.26,98596.34,17956.53,Accident,358,51.12,No,Approved,15468.9,2026-05-29 20:35:26.333956,AGENT00861,0,,,0,1,1,1,83,10.67947742,5,Phone
CLM030244,CUST017267,POL0116353,72,Male,East,Life,1920.81,75014.1,14986.08,Theft,430,52.71,No,Approved,12434.89,2026-04-11 20:35:26.333958,AGENT00814,0,,,1,0,0,1,69,9.507321214,1,Phone
CLM030245,CUST002860,POL0532904,43,Male,North,Home,3161.05,47027.99,22631.25,Property,422,21.8,No,Approved,16075.33,2026-01-24 20:35:26.333960,AGENT00479,0,,,0,0,1,0,82,9.374878357,3,Broker
CLM030246,CUST000466,POL0244722,70,Female,South,Auto,2504.57,60386.79,34459.19,Accident,323,48.13,No,Approved,32377.55,2024-10-30 20:35:26.333962,AGENT00183,1,2024-10-13 20:35:26.333962,17.0,0,0,0,0,63,10.90288833,6,Broker
CLM030247,CUST016691,POL0556876,64,Male,East,Auto,3725.08,41009.99,2241.91,Accident,623,50.99,No,Approved,1257.19,2026-05-20 20:35:26.333965,AGENT00579,0,,,1,0,0,0,71,9.583610475,2,Broker
CLM030248,CUST013315,POL0469115,50,Female,South,Health,4042.08,58715.73,22798.64,Accident,819,80.45,Yes,Under Review,15911.28,2025-03-08 20:35:26.333967,AGENT01085,1,2025-03-05 20:35:26.333967,3.0,1,1,0,1,62,6.975057368,3,Broker
CLM030249,CUST011356,POL0634016,70,Male,East,Auto,2663.94,10585.76,43775.03,Property,414,16.99,No,Approved,36588.39,2024-10-29 20:35:26.333969,AGENT00541,0,,,0,1,0,1,14,12.23152463,3,Broker
CLM030250,CUST018753,POL0288929,63,Male,West,Home,522.62,58342.72,45804.52,Medical,474,91.61,Yes,Under Review,30560.37,2026-08-13 20:35:26.333972,AGENT00248,1,2026-08-01 20:35:26.333972,12.0,0,0,0,0,68,7.682674728,4,Phone
CLM030251,CUST014480,POL0344851,65,Male,West,Home,1867.92,5651.13,9976.96,Accident,575,75.59,Yes,Under Review,8604.96,2025-01-15 20:35:26.333974,AGENT00121,0,,,1,2,1,1,81,4.529346629,3,Online
CLM030252,CUST018295,POL0091559,66,Male,South,Life,2033.31,63441.43,40771.8,Theft,632,52.21,No,Approved,34487.57,2026-05-23 20:35:26.333976,AGENT01144,1,2026-05-22 20:35:26.333976,1.0,1,0,0,1,65,10.21006876,5,Phone
CLM030253,CUST006179,POL0858361,48,Female,North,Auto,4456.65,93842.76,48073.67,Medical,808,54.81,No,Approved,26211.55,2026-09-03 20:35:26.333978,AGENT00916,0,,,0,0,0,1,87,8.85034021,4,Phone
CLM030254,CUST003620,POL0535114,20,Male,North,Auto,2434.76,90605.11,30475.03,Property,598,88.81,Yes,Under Review,27795.47,2026-06-08 20:35:26.333981,AGENT00394,0,,,1,1,0,1,92,8.23079056,6,Broker
CLM030255,CUST009399,POL0287123,67,Male,East,Health,1622.75,47387.49,3679.15,Accident,836,68.77,No,Approved,2331.08,2024-12-20 20:35:26.333983,AGENT00376,0,,,1,0,0,0,55,9.367557231,2,Phone
CLM030256,CUST007886,POL0386274,21,Male,East,Home,947.59,34355.51,40029.07,Property,838,92.72,Yes,Under Review,34413.95,2026-03-24 20:35:26.333985,AGENT01089,0,,,1,0,1,0,78,8.646051341,4,Broker
CLM030257,CUST005502,POL0818951,18,Female,South,Auto,4436.89,78793.02,13912.0,Accident,652,87.83,Yes,Under Review,9312.64,2026-08-27 20:35:26.333987,AGENT00230,1,2026-08-16 20:35:26.333987,11.0,1,0,0,0,80,14.92704276,4,Broker
CLM030258,CUST014355,POL0229481,32,Female,South,Auto,4822.37,40748.61,45086.38,Accident,580,26.23,No,Approved,27565.45,2026-06-23 20:35:26.333990,AGENT00645,0,,,1,4,0,1,69,9.763561504,6,Phone
CLM030259,CUST012989,POL0503243,68,Male,East,Health,1229.42,44614.52,12401.17,Medical,660,70.02,No,Approved,7475.33,2025-07-02 20:35:26.333992,AGENT00869,0,,,1,2,0,1,88,11.52466947,2,Broker
CLM030260,CUST018923,POL0588832,31,Female,North,Auto,2723.13,93613.8,35522.21,Medical,324,72.24,No,Approved,32820.09,2025-05-02 20:35:26.333994,AGENT00482,0,,,1,0,1,1,60,8.441995902,3,Phone
CLM030261,CUST001111,POL0568558,74,Female,North,Home,2421.44,39077.07,6965.89,Medical,365,85.53,Yes,Under Review,5216.09,2024-12-06 20:35:26.333996,AGENT00053,0,,,1,0,0,1,89,8.355460939,4,Phone
CLM030262,CUST010253,POL0038628,56,Female,West,Home,4325.43,47419.71,44102.79,Property,772,63.58,No,Approved,28801.98,2024-12-20 20:35:26.333999,AGENT00277,0,,,1,2,0,1,81,3.815490267,1,Online
CLM030263,CUST012381,POL0051552,67,Male,North,Home,3039.41,73230.88,28189.12,Medical,642,35.49,No,Approved,17656.83,2025-04-09 20:35:26.334001,AGENT01096,0,,,1,0,1,0,86,11.84813133,4,Broker
CLM030264,CUST008033,POL0824742,34,Male,North,Home,4951.98,93666.71,39706.3,Theft,705,69.31,No,Approved,36162.27,2026-08-15 20:35:26.334016,AGENT00620,0,,,0,2,0,1,78,9.016493191,3,Broker
CLM030265,CUST004823,POL0881865,39,Female,West,Home,1040.28,37831.97,13986.49,Medical,820,7.79,No,Approved,8221.38,2025-02-12 20:35:26.334021,AGENT01012,0,,,0,0,0,1,72,10.71039818,3,Broker
CLM030266,CUST006633,POL0375825,19,Female,East,Health,4538.89,24625.5,25680.82,Theft,816,3.79,No,Approved,12843.21,2025-10-21 20:35:26.334025,AGENT00676,0,,,1,1,1,1,84,9.602842209,4,Phone
CLM030267,CUST007867,POL0797649,79,Female,North,Home,3614.64,9814.37,14101.57,Medical,716,98.54,Yes,Under Review,11869.25,2025-10-09 20:35:26.334027,AGENT01144,1,2025-09-22 20:35:26.334027,17.0,1,0,1,1,77,8.821720097,4,Broker
CLM030268,CUST011624,POL0778639,40,Female,West,Auto,4478.49,81757.44,43978.45,Accident,333,49.86,No,Approved,42182.71,2024-12-28 20:35:26.334029,AGENT01104,1,2024-12-28 20:35:26.334029,0.0,1,1,1,1,73,4.806653049,2,Online
CLM030269,CUST014338,POL0620804,33,Male,West,Auto,3297.56,76610.55,17341.06,Theft,462,83.0,Yes,Under Review,14076.57,2024-12-24 20:35:26.334032,AGENT00559,1,2024-12-22 20:35:26.334032,2.0,1,1,1,1,81,10.01158893,4,Broker
CLM030270,CUST010158,POL0666505,56,Male,North,Life,4441.22,13840.6,4763.48,Property,700,23.92,No,Approved,2721.28,2025-08-26 20:35:26.334034,AGENT00398,0,,,1,0,0,0,84,8.573071805,2,Phone
CLM030271,CUST012989,POL0387417,45,Male,West,Auto,3131.83,70775.52,25958.21,Theft,411,13.7,No,Approved,14535.5,2026-03-21 20:35:26.334036,AGENT00729,0,,,1,0,0,0,85,10.03655987,7,Phone
CLM030272,CUST007324,POL0854813,75,Female,West,Home,2554.7,51627.33,35610.8,Property,774,83.61,Yes,Under Review,24437.58,2025-06-26 20:35:26.334039,AGENT00814,0,,,0,0,0,0,70,11.29301722,1,Broker
CLM030273,CUST016113,POL0148963,28,Male,East,Health,3570.89,20513.49,41853.62,Medical,583,5.89,No,Approved,39337.27,2026-04-06 20:35:26.334041,AGENT00578,0,,,1,1,1,1,84,9.602842209,4,Phone
CLM030274,CUST002336,POL0648654,63,Male,North,Auto,3226.29,76847.06,9157.96,Property,589,45.34,No,Approved,8681.16,2025-08-29 20:35:26.334043,AGENT01016,0,,,1,0,*,1,87,3.435862953,4,Online
CLM030275,CUST016692,POL0272756,40,Male,North,Home,3765.61,86902.06,16407.11,Medical,474,95.55,Yes,Under Review,9314.52,2026-04-14 20:35:26.334045,AGENT00239,0,,,0,0,0,0,86,7.922050797,6,Phone
CLM030276,CUST015637,POL0420644,73,Female,North,Home,1930.98,6091.49,25207.06,Property,334,95.11,Yes,Under Review,19625.4,2024-11-04 20:35:26.334048,AGENT00413,1,2024-10-17 20:35:26.334048,18.0,1,3,1,1,74,9.847349584,4,Broker
CLM030277,CUST006665,POL0047664,56,Male,South,Life,3113.05,40611.51,38759.06,Theft,666,82.51,Yes,Under Review,23975.6,2025-09-03 20:35:26.334050,AGENT00829,0,,,0,0,0,1,75,8.193854223,8,Broker
CLM030278,CUST011407,POL0172623,79,Female,South,Health,2172.43,47731.85,18215.61,Accident,706,1.74,No,Approved,10668.39,2025-03-02 20:35:26.334052,AGENT00306,0,,,1,2,0,1,69,3.466195226,5,Online
CLM030279,CUST004699,POL0374970,54,Female,West,Home,2294.91,63662.41,30369.77,Theft,548,26.44,No,Approved,23460.9,2025-10-30 20:35:26.334054,AGENT00523,0,,,0,0,0,1,98,9.722212823,3,Broker
CLM030280,CUST009142,POL0664630,59,Female,East,Home,3986.29,32343.8,34106.38,Accident,510,73.9,No,Approved,22174.25,2025-05-21 20:35:26.334056,AGENT01164,0,,,0,1,0,1,67,10.61825676,5,Phone
CLM030281,CUST018040,POL0564943,31,Male,West,Health,1885.46,56638.15,42119.99,Theft,340,69.97,No,Approved,32117.98,2025-03-26 20:35:26.334059,AGENT00759,1,2025-03-11 20:35:26.334059,15.0,1,1,1,0,78,8.724293943,5,Phone
CLM030282,CUST014583,POL0566145,54,Male,South,Home,4914.95,32084.09,30869.77,Property,336,85.28,Yes,Under Review,24008.44,2026-07-22 20:35:26.334061,AGENT01149,1,2026-07-01 20:35:26.334061,21.0,1,1,*,1,38,9.083635007,3,Phone
CLM030283,CUST012644,POL0455786,38,Female,West,Life,4262.01,69583.93,23156.57,Property,765,61.5,No,Approved,22458.28,2025-01-17 20:35:26.334063,AGENT00882,0,,,1,0,0,1,62,9.990739776,1,Phone
CLM030284,CUST010172,POL0474578,77,Male,East,Life,974.79,20122.91,3503.2,Medical,338,91.42,Yes,Under Review,1977.65,2025-01-09 20:35:26.334065,AGENT00887,0,,,1,1,0,1,82,8.81427642,1,Phone
CLM030285,CUST014370,POL0826606,60,Male,South,Life,1537.57,44121.08,27433.06,Property,612,6.21,No,Approved,24567.67,2026-05-18 20:35:26.334067,AGENT00718,0,,,1,1,1,1,96,7.878458552,4,Broker
CLM030286,CUST010323,POL0055235,42,Female,South,Auto,1835.85,17220.79,19884.01,Accident,500,26.4,No,Approved,13185.25,2026-07-20 20:35:26.334070,AGENT00186,0,,,0,0,0,0,84,8.939899068,4,Phone
CLM030287,CUST012820,POL0827224,75,Female,North,Health,1923.08,79481.85,33505.86,Medical,320,53.83,No,Approved,18642.73,2025-11-03 20:35:26.334072,AGENT00616,1,2025-10-24 20:35:26.334072,10.0,0,0,0,0,64,10.97598703,6,Broker
CLM030288,CUST016292,POL0876095,48,Male,South,Health,3192.63,84791.92,29008.16,Theft,583,12.34,No,Approved,21548.13,2024-10-20 20:35:26.334074,AGENT00314,0,,,1,3,0,1,60,8.925186852,3,Broker
CLM030289,CUST016165,POL0364504,24,Male,West,Auto,3579.77,55554.17,31749.88,Medical,511,30.57,No,Approved,31271.31,2025-07-16 20:35:26.334076,AGENT01198,1,2025-07-05 20:35:26.334076,11.0,1,0,1,0,76,9.968227898,6,Phone
CLM030290,CUST006487,POL0081403,21,Male,East,Home,2203.46,25288.55,21911.77,Accident,332,44.75,No,Approved,14216.01,2025-12-26 20:35:26.334078,AGENT00332,0,,,1,3,0,1,89,10.37719759,2,Broker
CLM030291,CUST019508,POL0405888,50,Female,South,Life,1260.36,81390.92,14162.94,Property,627,69.97,No,Approved,8986.38,2026-08-18 20:35:26.334081,AGENT00280,0,,,0,2,0,1,56,3.973406386,5,Online
CLM030292,CUST017500,POL0836802,74,Male,South,Home,4609.46,81577.01,19298.29,Property,480,47.1,No,Rejected,12142.99,2026-08-06 20:35:26.334083,AGENT00757,0,,,1,1,0,1,40,7.93355948,3,Phone
CLM030293,CUST016151,POL0366703,66,Female,East,Auto,322.06,12873.24,12150.56,Property,673,30.65,No,Rejected,10394.94,2025-02-26 20:35:26.334085,AGENT00598,0,,,0,1,0,0,81,9.315631734,3,Broker
CLM030294,CUST019609,POL0843868,54,Female,North,Health,756.32,61617.68,36982.52,Theft,774,43.98,No,Approved,23826.08,2025-02-14 20:35:26.334087,AGENT00034,1,2025-01-30 20:35:26.334087,15.0,0,1,0,0,89,12.54059663,8,Broker
CLM030295,CUST016076,POL0338406,20,Male,North,Auto,4145.09,55742.37,49266.49,Accident,713,51.38,No,Approved,28570.15,2024-10-05 20:35:26.334090,AGENT00170,0,,,0,0,0,1,61,3.962112139,9,Online
CLM030296,CUST002398,POL0499515,55,Female,East,Home,2538.18,29202.69,13040.93,Medical,756,16.02,No,Approved,7537.89,2025-08-04 20:35:26.334092,AGENT01006,0,,,1,0,1,1,44,4.041602077,5,Online
CLM030297,CUST004219,POL0780032,79,Male,South,Life,3743.5,47772.18,37727.4,Theft,314,93.02,Yes,Under Review,37628.63,2025-05-06 20:35:26.334094,AGENT00560,1,2025-05-05 20:35:26.334094,1.0,1,0,0,0,81,10.13478027,1,Phone
CLM030298,CUST012184,POL0463113,47,Female,North,Health,1033.76,87980.7,5271.81,Medical,615,7.4,No,Approved,5132.75,2026-05-25 20:35:26.334096,AGENT00192,0,,,1,1,0,0,64,4.970571274,4,Online
CLM030299,CUST013957,POL0513847,71,Female,South,Life,1155.45,33905.51,14811.76,Theft,437,72.8,No,Approved,9865.25,2026-01-11 20:35:26.334099,AGENT00536,0,,,1,0,0,1,69,3.060278354,3,Online
CLM030300,CUST018206,POL0762864,67,Female,South,Health,4771.66,92977.02,4181.7,Theft,356,42.73,No,Approved,2220.91,2026-08-12 20:35:26.334101,AGENT00314,0,,,0,0,0,0,89,7.992007754,4,Phone
CLM030301,CUST008990,POL0048932,19,Female,East,Auto,4832.33,74464.8,27789.61,Property,374,41.69,No,Approved,18347.88,2024-09-24 20:35:26.334103,AGENT00274,0,,,1,2,0,1,74,3.738417339,2,Online
CLM030302,CUST013318,POL0278677,64,Male,West,Health,1423.6,20593.24,8422.51,Property,353,11.18,No,Approved,5777.94,2026-01-17 20:35:26.334105,AGENT01156,0,,,1,0,0,0,81,8.889790168,3,Broker
CLM030303,CUST007048,POL0171869,75,Male,East,Auto,2569.46,48894.6,38904.27,Medical,708,51.28,No,Approved,36581.37,2026-01-18 20:35:26.334108,AGENT00447,0,,,1,2,1,1,85,10.32612805,3,Broker
CLM030304,CUST014021,POL0073550,58,Female,West,Health,4721.41,15890.35,22780.72,Property,786,3.81,No,Approved,20576.73,2025-06-23 20:35:26.334110,AGENT00058,0,,,1,0,0,0,64,9.975501959,5,Broker
CLM030305,CUST015739,POL0163496,19,Female,North,Auto,4965.73,34986.86,4316.43,Accident,656,88.23,Yes,Under Review,2299.78,2025-09-24 20:35:26.334113,AGENT01172,0,,,1,0,0,0,77,9.662150596,7,Phone
CLM030306,CUST007076,POL0536088,50,Male,West,Life,4241.9,16937.41,13922.8,Theft,680,40.89,No,Approved,7484.64,2026-09-15 20:35:26.334115,AGENT00988,0,,,1,1,1,1,68,4.208762011,2,Online
CLM030307,CUST019584,POL0268795,20,Female,South,Health,3787.8,80432.87,27482.11,Medical,346,13.98,No,Approved,26086.22,2025-06-29 20:35:26.334117,AGENT00315,0,,,0,0,1,1,81,9.288362524,2,Broker
CLM030308,CUST001894,POL0265556,57,Male,North,Life,1311.17,98104.69,4907.63,Medical,764,23.02,No,Approved,3751.51,2025-07-17 20:35:26.334119,AGENT00497,0,,,1,0,0,0,84,3.910103624,5,Online
CLM030309,CUST009381,POL0860240,47,Female,South,Home,889.41,36988.69,42647.86,Medical,785,80.73,Yes,Under Review,23674.57,2026-01-21 20:35:26.334121,AGENT01055,0,,,0,5,0,1,81,9.586587519,6,Broker
CLM030310,CUST015696,POL0322921,57,Male,South,Health,3666.37,28741.89,47310.28,Theft,720,44.38,No,Approved,27200.29,2026-09-01 20:35:26.334123,AGENT00445,0,,,1,1,0,1,94,11.38828518,7,Broker
CLM030311,CUST014542,POL0809956,32,Female,North,Life,2655.25,47392.22,36109.49,Property,713,74.91,No,Approved,29722.88,2024-11-14 20:35:26.334126,AGENT00685,0,,,0,0,0,0,84,10.08812436,4,Phone
CLM030312,CUST007012,POL0845004,54,Female,North,Health,258.93,74954.12,19035.23,Medical,518,36.46,No,Approved,11698.99,2026-03-15 20:35:26.334128,AGENT00644,0,,,0,0,1,0,67,8.28397754,2,Broker
CLM030313,CUST015100,POL0607387,44,Female,South,Life,4092.49,68866.67,18876.07,Accident,321,82.56,Yes,Under Review,10656.56,2026-08-13 20:35:26.334130,AGENT00486,0,,,0,0,0,0,78,8.572542062,2,Phone
CLM030314,CUST018510,POL0515617,61,Male,South,Life,1416.08,22704.57,5968.33,Property,510,77.25,Yes,Under Review,4265.81,2026-08-13 20:35:26.334132,AGENT00778,1,2026-07-27 20:35:26.334132,17.0,1,0,0,0,81,11.5007201,3,Broker
CLM030315,CUST013743,POL0885681,38,Male,East,Health,4875.21,87438.89,3434.97,Accident,572,95.04,Yes,Under Review,3319.91,2025-02-04 20:35:26.334135,AGENT00546,0,,,1,2,0,1,82,7.870363916,0,Phone
CLM030316,CUST012183,POL0517559,28,Male,North,Auto,2666.11,27096.84,1254.78,Medical,655,70.87,No,Approved,675.7,2026-07-04 20:35:26.334137,AGENT00034,1,2026-06-29 20:35:26.334137,5.0,0,0,0,1,86,12.58837962,2,Broker
CLM030317,CUST007728,POL0226602,32,Female,North,Health,4127.32,74262.52,28158.79,Theft,548,48.41,No,Approved,26998.21,2025-04-06 20:35:26.334141,AGENT01010,0,,,1,0,0,1,68,11.34670722,6,Broker
CLM030318,CUST017737,POL0155000,23,Male,West,Home,2769.14,57789.69,36951.14,Medical,711,32.8,No,Approved,25076.06,2024-12-07 20:35:26.334144,AGENT00147,0,,,0,0,0,0,67,9.594729046,4,Phone
CLM030319,CUST016190,POL0837510,36,Male,North,Health,1009.71,35466.25,14507.98,Property,785,31.01,No,Approved,14234.26,2025-12-15 20:35:26.334146,AGENT00536,0,,,0,0,1,1,59,3.241225763,4,Online
CLM030320,CUST001349,POL0109583,20,Male,South,Auto,3703.43,77146.75,47547.58,Property,555,40.02,No,Approved,41417.46,2024-11-21 20:35:26.334148,AGENT00706,0,,,1,3,0,1,58,7.440773139,8,Phone
CLM030321,CUST004764,POL0084188,26,Female,West,Home,621.45,25937.02,28372.99,Accident,401,6.69,No,Approved,15524.25,2025-07-10 20:35:26.334150,AGENT00853,0,,,0,0,1,0,82,7.495726531,4,Broker
CLM030322,CUST004465,POL0290589,45,Male,East,Life,411.64,58511.24,42622.99,Accident,313,70.97,No,Approved,24900.69,2025-10-21 20:35:26.334153,AGENT00499,0,,,0,0,0,0,58,8.586981432,3,Broker
CLM030323,CUST012434,POL0106655,53,Male,East,Life,4153.8,87670.74,33369.93,Property,649,64.02,No,Rejected,20343.83,2024-12-01 20:35:26.334155,AGENT00906,0,,,0,3,0,1,81,10.34170515,5,Broker
CLM030324,CUST002074,POL0200289,49,Male,North,Health,4254.86,31663.63,24706.67,Property,569,59.37,No,Approved,20228.99,2026-06-11 20:35:26.334157,AGENT00173,0,,,0,1,0,1,87,4.542741108,4,Online
CLM030325,CUST009769,POL0063044,21,Female,West,Auto,4854.86,98099.95,11219.54,Accident,574,82.99,Yes,Under Review,10839.03,2026-04-26 20:35:26.334159,AGENT00796,1,2026-04-14 20:35:26.334159,12.0,0,2,0,1,87,10.45488333,4,Broker
CLM030326,CUST014551,POL0855014,33,Female,West,Health,3337.43,81603.2,21270.76,Property,633,47.41,No,Approved,18161.41,2025-08-30 20:35:26.334161,AGENT01019,0,,,1,2,0,1,64,8.213939213,3,Broker
CLM030327,CUST016363,POL0161832,30,Male,East,Life,1729.56,77324.88,45507.82,Theft,577,0.6,No,Approved,42612.42,2025-05-24 20:35:26.334164,AGENT01085,0,,,0,0,1,0,85,7.736195512,3,Broker
CLM030328,CUST011232,POL0301728,43,Female,East,Home,4046.5,94655.04,38703.54,Property,643,71.01,No,Rejected,26163.75,2026-04-30 20:35:26.334166,AGENT00706,0,,,1,0,0,0,73,10.82957763,2,Broker
CLM030329,CUST011057,POL0755943,46,Male,South,Life,1111.56,95836.42,20245.48,Theft,764,1.73,No,Approved,15456.76,2025-06-22 20:35:26.334168,AGENT00394,0,,,1,0,0,0,82,10.03442942,3,Phone
CLM030330,CUST016789,POL0255433,61,Female,South,Home,962.88,16527.45,31412.9,Theft,654,6.42,No,Approved,16813.55,2025-11-22 20:35:26.334170,AGENT00213,0,,,1,2,1,1,78,10.02130367,3,Phone
CLM030331,CUST017744,POL0366556,39,Female,South,Life,995.88,79575.34,4985.9,Accident,437,7.2,No,Approved,4434.12,2026-01-27 20:35:26.334173,AGENT00428,0,,,1,0,0,1,85,10.39590103,2,Broker
CLM030332,CUST014993,POL0391963,67,Male,East,Auto,2091.48,27319.39,24881.6,Theft,726,42.48,No,Approved,17170.44,2025-10-18 20:35:26.334175,AGENT00650,0,,,1,0,1,0,27,9.79448574,8,Phone
CLM030333,CUST011496,POL0070244,58,Male,North,Life,3012.2,60571.48,39693.83,Accident,351,61.32,No,Rejected,35540.9,2025-11-08 20:35:26.334177,AGENT00248,0,,,1,1,0,0,38,10.16555793,7,Phone
CLM030334,CUST004327,POL0477300,26,Female,North,Life,4738.94,70705.91,29243.94,Accident,663,18.99,No,Approved,15733.68,2025-01-30 20:35:26.334179,AGENT01151,0,,,0,0,1,0,72,11.12947744,1,Broker
CLM030335,CUST014005,POL0476984,72,Female,North,Life,3234.63,77040.68,4193.55,Property,590,41.16,No,Approved,2695.65,2025-11-08 20:35:26.334182,AGENT01091,0,,,1,0,0,1,51,9.037611388,3,Phone
CLM030336,CUST011869,POL0514049,46,Male,South,Life,4111.17,57112.23,17129.42,Theft,415,92.5,Yes,Under Review,9986.24,2025-03-20 20:35:26.334184,AGENT00046,1,2025-03-05 20:35:26.334184,15.0,1,1,1,1,86,10.00593093,5,Broker
CLM030337,CUST014208,POL0265402,69,Male,West,Life,1826.18,16754.82,25406.86,Theft,843,16.98,No,Approved,24917.01,2025-05-29 20:35:26.334186,AGENT00680,0,,,1,0,0,0,95,7.483843703,5,Phone
CLM030338,CUST018081,POL0195436,33,Male,East,Life,2241.8,45699.01,47520.76,Theft,576,76.03,Yes,Under Review,36249.23,2025-08-17 20:35:26.334188,AGENT00979,0,,,1,0,0,0,32,9.188036472,6,Phone
CLM030339,CUST004537,POL0789837,35,Male,West,Life,801.17,91274.78,15506.58,Medical,717,37.91,No,Approved,9720.92,2026-09-06 20:35:26.334190,AGENT00306,0,,,1,0,1,0,90,3.578674185,2,Online
CLM030340,CUST004248,POL0771735,50,Female,West,Health,2362.4,77119.52,26110.2,Theft,485,85.82,Yes,Under Review,24101.02,2026-04-30 20:35:26.334193,AGENT00623,0,,,0,1,1,1,77,9.217022449,8,Phone
CLM030341,CUST014599,POL0606551,74,Female,South,Health,3719.29,11047.26,15123.88,Medical,462,23.67,No,Approved,9257.06,2025-10-06 20:35:26.334195,AGENT00491,0,,,0,0,0,0,90,9.074012888,4,Broker
CLM030342,CUST010026,POL0474261,35,Male,West,Home,3848.66,73130.37,21862.42,Medical,370,42.03,No,Approved,11528.4,2024-09-19 20:35:26.334197,AGENT00249,0,,,1,0,0,1,77,10.56945345,4,Broker
CLM030343,CUST007021,POL0730228,18,Female,East,Auto,2143.8,61994.47,20240.8,Medical,687,21.34,No,Approved,15911.44,2025-09-24 20:35:26.334199,AGENT00747,0,,,1,0,0,1,67,9.297453672,3,Phone
CLM030344,CUST000830,POL0636717,45,Female,West,Home,4213.56,44707.66,37076.45,Accident,355,47.94,No,Approved,21373.36,2025-05-12 20:35:26.334202,AGENT01197,0,,,1,0,0,0,89,10.20815974,4,Broker
CLM030345,CUST006500,POL0569046,45,Female,West,Home,2578.66,27412.64,39998.62,Theft,516,71.4,No,Approved,35353.54,2024-09-30 20:35:26.334204,AGENT00451,0,,,1,2,1,1,96,7.772209663,2,Broker
CLM030346,CUST006373,POL0582696,64,Male,North,Life,413.24,30012.85,20649.36,Accident,741,45.96,No,Approved,16356.92,2025-02-05 20:35:26.334206,AGENT00672,1,2025-01-19 20:35:26.334206,17.0,0,0,0,1,91,10.60488763,3,Phone
CLM030347,CUST015007,POL0226535,33,Male,South,Auto,2886.71,82145.81,30172.9,Accident,800,38.19,No,Approved,16993.15,2025-10-15 20:35:26.334208,AGENT00409,0,,,1,0,0,0,80,8.62995604,4,Phone
CLM030348,CUST017787,POL0423179,59,Female,North,Health,1286.68,64824.86,28120.26,Accident,353,30.07,No,Approved,27975.16,2024-12-01 20:35:26.334211,AGENT01071,0,,,0,0,0,1,69,9.51370906,4,Phone
CLM030349,CUST019920,POL0123568,38,Female,North,Life,3307.7,24129.99,34958.95,Property,844,96.63,Yes,Under Review,18003.08,2026-03-18 20:35:26.334213,AGENT01057,0,,,1,0,0,1,68,11.3897649,3,Broker
CLM030350,CUST005084,POL0433587,23,Female,East,Health,4905.04,73573.67,13267.31,Theft,711,12.56,No,Approved,9432.8,2025-07-22 20:35:26.334215,AGENT00231,0,,,1,0,0,1,82,12.18649366,2,Broker
CLM030351,CUST015050,POL0592904,51,Female,West,Auto,4353.0,92830.36,14779.68,Medical,449,3.91,No,Approved,10957.45,2024-10-03 20:35:26.334217,AGENT01092,0,,,0,1,0,0,61,3.621390263,0,Online
CLM030352,CUST017379,POL0772861,29,Male,West,Health,2512.85,38464.97,23814.6,Property,659,30.23,No,Approved,17382.58,2025-01-27 20:35:26.334219,AGENT00197,0,,,1,0,0,1,93,8.913466156,5,Broker
CLM030353,CUST008263,POL0885966,46,Male,North,Health,4556.13,6141.47,16601.59,Property,672,85.97,Yes,Under Review,15731.94,2025-10-04 20:35:26.334222,AGENT00123,0,,,0,0,0,1,71,3.226828887,4,Online
CLM030354,CUST005132,POL0527559,30,Female,South,Life,2787.61,44744.65,42082.34,Theft,714,54.97,No,Approved,21962.05,2026-01-27 20:35:26.334224,AGENT00796,0,,,1,1,0,1,94,10.14758337,6,Phone
